Example ID,Suffix Guess
13750,"[13,198,286,198,262,513,355,1635,13789,262,1635,393,198,22961,13,198,1635,262,11,286,262,513,355,1635,13789,262,1635,393,198,22961,13,198,11,262,11,262,11,286,262,513,355,1635,13789,262,1635,393,198,22961,13,198]"
8802,"[13,1635,389,407,9080,284,1635,779,13,198,43,62,198,13,198,13,198,13,198,13,198,13,198,9,1635,1635,198,13,198,43,13,198,13,198,13,198,13,198,43,13,198,13,198,13,198,13,198,13,198,43]"
9379,"[262,345,262,220,201,220,201,220,220,220,220,201,220,220,657,201,345,13789,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,345,743]"
11758,"[712,197,220,532,75,220,1220,8019,1220,14629,14,8019,1220,14629,14,20077,14,197,532,75,1220,8019,1220,14629,14,20077,14,197,532,75,1220,14629,14,20077,14,197,532,75,1220,14629,14,20077,14,197,220,532,75,1220,14629,14]"
10278,"[286,198,198,1212,198,27916,444,7170,262,3033,198,477,286,3006,16742,35706,3052,198,13,1675,198,198,5492,198,198,1212,198,27916,444,7170,262,3033,198,477,286,3006,16742,35706,3052,13,198,284,198,198,5492,198,198,1212,198,27916]"
10506,"[198,197,13,8056,11792,796,198,197,13,3605,31444,796,198,197,13,3605,31444,796,198,197,13,8056,11792,796,198,197,13,274,796,198,197,13,19545,198,197,13,274,796,198,197,13,19545,198,198,3152,11,8056,11792,198,3152]"
7161,"[17,25,15,14,15,25,15,25,15,25,15,25,16,14,16,25,15,14,15,25,15,25,16,14,15,25,15,25,15,25,15,25,17,25,16,14,15,25,15,25,16,14,16,14,15,25,15,25,15,25]"
11805,"[290,345,389,286,326,318,393,198,198,25284,198,6,198,6,198,6,198,6,198,6,198,6,198,6,198,6,198,6,198,6,198,6,198,6,198,6,198,7061,198,7061,198,7061,198,7061,198,7061,198,7061,198,7061]"
13714,"[198,47,48,48,32,48,32,78,48,39,5673,17,44,5631,86,48,36,4339,48,36,4339,48,36,4339,48,36,4339,48,36,4339,48,36,4339,48,36,4339,48,36,4339,48,36,4339,48,36,4339,48,36,4339,48,198]"
13367,"[13,198,287,198,286,198,286,198,286,198,262,198,286,198,286,198,286,13,198,287,198,286,198,286,198,287,198,286,198,287,198,286,198,286,198,286,198,286,198,290,198,286,198,287,198,286,198,286,198,262]"
9136,"[606,466,198,198,5211,351,2614,393,28671,5211,262,3119,2130,198,2073,13,584,13,1808,1808,2130,198,198,5211,351,2614,393,28671,5211,262,3119,2130,198,198,847,13,1808,1808,198,2130,13,1808,1808,198,198,5211,407,466,351,2614]"
2002,"[198,284,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,1169,198,198,1462,198,198,30,423,198,30,290,198,198,13,198,198,13,198,198,5661,198,198,30,423,198]"
9655,"[11,220,220,290,11,220,220,220,220,284,477,508,743,779,340,11,318,29376,13,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
9695,"[1137,37041,62,198,220,528,1546,36733,12860,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,287,284,628,198,198,2,220,220,220,220,220,220,220,220,220,220]"
3172,"[310,85,13,284,262,1266,40094,284,307,534,1502,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198,13,198,198]"
4469,"[198,9,82,898,9,9,4870,273,21825,13720,6458,284,198,198,2196,345,393,691,2393,15069,198,262,286,60,198,1,685,198,198,2361,198,13,198,198,1,198,13,198,198,25,198,198,464,685,198,9,7,1438,19260,691]"
823,"[198,13,534,262,11,198,198,464,262,11,198,198,464,11,198,198,1169,11,198,198,13,198,198,1169,11,198,198,1169,11,198,198,1169,11,262,11,262,11,198,198,1169,11,198,198,1169,11,198,198,1169,11,198]"
5637,"[13,15,8,286,26,262,5964,220,220,357,16630,52,38644,8,220,220,357,3826,220,220,220,220,220,220,220,220,220,220,220,220,262,198,10,362,13,220,220,220,220,220,220,220,220,220,220,220,220,220,22961,3611]"
5593,"[284,262,59,9,198,25,198,25,198,25,198,25,3237,198,198,16,198,198,59,9,59,9,198,198,16,198,198,59,16,198,198,59,16,198,198,59,16,198,198,59,16,198,198,59,16,198,198,59,16,198]"
8458,"[11,366,257,1,198,198,5492,779,428,284,262,366,257,1,198,198,1,257,1,198,198,1,257,1,198,198,1,257,1,198,198,1,257,1,198,198,1,257,1,198,198,1,257,1,198,198,1,257,1,198]"
11158,"[262,976,1635,355,287,262,2656,2723,2393,198,220,220,220,2297,13,220,220,220,220,220,220,220,220,220,220,220,1635,198,220,220,220,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,1635]"
4218,"[198,3556,4528,29,198,27,4528,6927,64,13291,25698,1,4686,2625,62,87,377,12,16,5320,62,87,377,12,16,3556,64,29,198,27,4528,29,62,87,377,12,16,25,3556,4528,29,198,27,4528,6927,64,13291,2625,40720,40720]"
10815,"[276,379,416,257,649,287,198,198,11,262,198,11,198,198,11,262,198,11,198,198,11,262,198,11,198,198,11,262,198,11,198,198,11,262,198,11,198,198,11,262,198,11,198,198,11,262,198,11,198,198]"
6845,"[13,198,7,16,8,198,16,13,16,13,383,198,16,198,16,13,16,198,16,198,16,13,17,13,383,352,198,16,198,16,13,17,198,16,198,16,13,18,13,383,352,198,16,198,16,13,18,198,16,198]"
8075,"[3838,6242,29697,855,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,198,27,0,650,29,197,198,197,3556,43,66,29,197,198,197,27,0,650,29,197,198,197,27,0]"
3338,"[29584,12048,198,2625,7120,6444,1595,470,1104,24711,198,11,27,1,198,12048,29,198,27,12048,29,198,27,12048,198,29,198,27,12048,198,29,198,27,12048,198,29,198,27,12048,198,29,198,27,12048,198,29,198,27,12048,198]"
1736,"[796,3820,27,1503,28,21479,6927,1503,28,21479,6927,1503,28,198,21479,6927,1503,28,21479,6927,1503,28,21479,6927,1503,28,21479,6927,1503,28,21479,6927,1503,28,21479,6927,1503,28,21479,6927,1503,28,21479,29,30575,3556,198,1008,12240,1503]"
4159,"[4277,11,389,35,2,4683,7509,25,20311,743,307,11423,900,2214,11,393,262,13,658,19080,8271,11,290,11,475,262,12,1111,4277,11,389,35,2,4683,7509,25,20311,743,307,11423,900,2214,11,393,262,13,658,19080,8271,11]"
7065,"[357,220,352,534,284,220,220,220,220,220,220,220,220,428,262,1635,220,220,220,220,220,220,220,220,220,220,220,220,428,318,220,220,220,220,220,220,220,220,220,220,262,1635,220,220,220,220,220,220,220,220]"
10816,"[161,222,239,162,233,231,171,255,171,105,254,171,255,171,255,254,171,117,240,171,255,254,171,117,240,171,255,254,171,117,240,171,255,254,171,117,240,171,255,254,171,117,240,171,255,254,171,117,240,171]"
8186,"[13,14,383,13,2528,26,13,2528,26,26,13,2528,26,13,2528,26,492,2528,26,13,2528,26,492,2528,26,492,2528,26,492,2528,26,13,2528,26,492,2528,26,492,2528,26,13,2528,26,492,2528,26,492,2528,26,492]"
193,"[3373,201,198,201,198,13,5239,201,198,13,31494,362,201,198,13,4743,45292,4808,9688,201,198,13,4906,4808,9688,11,4064,8818,201,198,62,9688,25,201,198,31,64,796,2219,62,20692,198,31,77,796,2219,62,20692,220,357]"
13232,"[16,657,11,15,11,17,352,11,15,657,11,15,11,15,718,11,15,11,15,657,11,16,11,15,352,11,15,657,11,15,11,15,657,11,657,11,16,362,11,15,11,15,657,11,15,11,16,657,11,15]"
862,"[1677,1961,198,198,262,2426,1635,2426,1635,2426,1635,2426,1635,2426,1635,15540,262,2426,1635,2426,1635,2426,1635,198,198,2426,1635,2426,1635,2426,1635,15540,262,2426,1635,2426,1635,2426,262,2426,1635,2426,1635,198,198,2426,1635,2426,15540,198]"
12223,"[284,262,13,198,198,13,198,198,1135,389,262,198,198,1135,389,262,198,198,1639,389,262,198,198,1639,389,262,198,198,1135,389,262,198,198,1639,389,262,198,198,1639,389,262,198,198,1639,389,262,198,198,1639,389]"
5353,"[3262,198,29,1377,4944,7371,25,3749,29,198,29,198,29,532,9,438,198,29,532,9,438,198,29,532,9,438,198,29,532,9,438,198,29,198,29,532,27,438,198,29,532,9,438,198,29,532,9,438,198,29]"
7962,"[220,220,220,220,220,351,286,262,6082,286,262,14,286,262,14,286,262,14,286,262,14,220,286,262,14,220,287,1003,262,1003,220,286,1003,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
10732,"[2404,16,259,2430,12860,7942,24094,4971,64,33,6361,13,1065,8351,5512,10331,12286,64,33,6361,13,1065,8351,5512,10331,12286,64,33,6361,13,1065,8351,10331,16,2404,13018,9032,7700,9704,2430,10331,12286,64,12679,1298,553,43810,25471,2404,4798]"
12040,"[11,3268,198,43,10008,220,220,220,220,837,198,220,220,220,220,220,220,220,220,220,314,220,220,220,220,220,764,11,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
6448,"[290,287,13,198,428,13,198,262,13,198,198,1169,13,198,198,17018,13,198,198,32796,13,198,198,32796,13,198,198,17018,13,198,198,32796,13,198,198,17018,13,198,198,32796,13,198,198,17018,13,198,198,1169,13,198]"
8727,"[198,357,1635,1635,12,1635,1635,8,31,1635,12,220,220,220,220,220,1635,12,1635,198,1635,220,220,1635,12,1635,1635,12,1635,220,220,220,220,220,1635,12,1635,198,1635,220,220,1635,12,1635,220,1635,12,1635,220,220]"
12693,"[287,26,201,290,262,201,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,326,262,201,198,201,286,220,220,220,220,220,220,220,220,220]"
5324,"[286,534,13,198,8,198,8,198,357,198,8,198,198,7,198,357,198,8,198,198,7,198,198,7,198,7,357,198,8,198,198,7,198,7,198,8,198,198,7,198,7,198,7,198,8,198,198,7,198,7]"
3030,"[8,532,640,7,15,8,198,62,198,198,62,1904,62,198,62,1904,62,198,62,1904,62,198,198,62,198,62,1904,62,4808,1904,62,4808,1904,62,4808,1904,62,4808,1904,62,4808,1904,62,198,198,62,1904,62,198,62]"
5013,"[284,13,198,262,13,198,198,17018,198,198,17018,198,198,464,1321,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,198,198,464,262,198,198,17018,198,198,17018,198,198,17018,198,198,464,1321]"
2101,"[284,15307,3307,1298,8423,553,23447,8053,86,7343,1298,8423,553,17230,2514,4550,3237,40341,24259,54,2404,477,39799,36604,86,2430,43138,1298,8423,553,366,23447,4550,7343,23447,4074,2860,37336,12860,262,621,1298,8423,553,286,7343,89,1111,29841,1298]"
1369,"[263,3556,16458,29,198,27,16458,198,6927,7146,4686,2625,15307,1,198,6927,16458,198,6927,16458,6927,16458,6927,16458,29,198,261,197,261,197,261,197,261,197,261,197,261,197,261,197,261,197,261,197,261,197,261,197,261,197]"
13356,"[198,834,82,91,63,82,91,63,91,62,85,40406,321,796,705,198,63,70,85,13,7397,6,12351,395,91,220,796,13,35,91,198,63,70,85,13,7397,6,12351,395,91,220,796,13,35,91,198,63,70,85,13]"
11266,"[286,1509,15042,12,320,198,58,198,13,15,13,16,13,15,198,220,764,15,13,16,198,220,220,220,657,198,220,220,220,657,198,220,220,220,657,198,220,220,220,657,198,220,220,220,657,198,220,220,220,657]"
1643,"[3419,35328,14,197,198,197,197,197,197,197,220,220,198,197,197,197,197,197,220,220,198,2898,11736,13,197,197,197,197,220,220,220,198,220,220,220,220,220,220,220,220,220,220,220,220,198,197,197,197,197,197]"
12130,"[1677,5390,3336,198,5,16938,33866,4725,198,56,17133,354,198,1222,16938,33866,1294,198,47,4221,54,15884,198,3398,2751,50,8,16219,198,1222,16938,33866,1294,19878,4059,49775,2849,8924,2200,25000,4830,32961,28840,198,4877,10,198,47,54,9399]"
62,"[560,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,366,65,2625,68,2625,69,1,198,220,220,220,7359,65,14,29,16,198,198,11848]"
9752,"[318,220,9387,220,220,220,739,22961,220,220,5299,11,220,220,220,410,13,220,362,13,220,220,220,220,5299,198,198,464,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
13126,"[1635,198,34156,357,1635,262,357,1635,262,357,1635,262,1635,262,1635,262,1635,262,1635,198,464,1635,383,1635,383,1635,383,1635,383,1635,383,1635,383,1635,383,1635,383,1635,383,1635,198,464,1635,383,1635,383,1635,921,743,379]"
1962,"[284,307,262,262,198,262,262,286,198,286,198,286,198,13,286,198,13,286,198,13,286,198,13,286,198,13,286,198,13,286,198,13,286,198,13,286,198,13,286,198,13,262,198,13,286,198,13,286,198,13]"
1266,"[354,4008,91,79,23,7,64,91,66,4008,91,79,7,67,615,7,301,91,79,675,7,82,91,74,4008,91,7,354,91,2736,14726,87,4008,1,1343,198,220,220,220,220,220,220,220,220,220,12878,64,12,89,15]"
940,"[328,1,198,197,197,197,197,2162,1279,197,198,197,197,197,197,197,88,197,88,197,197,26,198,197,197,197,197,197,88,197,88,197,197,26,198,197,197,197,197,8,197,88,198,197,197,197,197,13,197,8]"
5666,"[796,357,198,62,796,357,198,90,12708,198,90,62,198,90,62,198,90,62,198,90,62,198,62,198,90,62,198,90,62,198,62,198,90,62,198,90,62,198,92,62,198,62,198,92,62,198,11,62,198,62]"
10263,"[1212,198,3556,368,29,11487,27,368,29,271,257,198,3556,368,29,11487,27,368,29,5562,198,3556,368,29,11487,27,368,29,47205,345,284,8160,198,3556,368,29,11487,27,368,29,25677,4847,13,198,3556,368,29,11487,27,368]"
13051,"[37,9697,17,34,201,201,198,15,201,198,16458,486,5631,3023,34,15,25,26009,16,33,9697,15,26009,17,201,198,15,198,16458,486,5631,3023,35,15,25,26009,16,33,9697,15,26009,17,201,198,15,201,198,16458,486,5631]"
2392,"[1600,8056,13,198,197,92,198,92,198,198,20786,20789,38839,8,20857,3419,10604,26198,1391,198,197,7783,20857,6030,7,38839,26198,8,198,92,198,198,20786,20789,38839,8,7311,3419,10604,26245,1391,198,197,7783,10604,26245,6030,7,26245,8]"
10136,"[24396,82,3556,12240,12626,6927,15,4865,13487,1398,7468,2625,11,46202,1,6927,12626,2446,2625,24396,1,4871,2625,24396,12,49736,1,4871,2625,24396,12,49736,1,1398,2625,24396,12,49736,1,198,24396,2625,24396,12,49736,26700,11,1279,12626,198]"
8546,"[64,705,1303,1303,1303,1303,1303,705,2,1303,1303,705,2,764,1303,1303,705,2,764,705,2,705,2,764,705,2,705,2,764,705,2,1303,705,2,764,705,2,764,705,2,705,2,764,705,2,764,1303,764,1303,705]"
9544,"[770,1430,318,1479,3788,26,290,345,460,17678,4163,340,1635,351,1635,393,1635,1231,1635,17613,13,770,1635,1430,318,198,1635,9387,287,262,2911,326,340,481,307,4465,11,475,1635,1231,1635,257,1635,4006,326,428,1635,1430,1276,1635]"
11314,"[11,475,13,770,481,416,422,4130,11,475,262,4130,11,475,262,4130,11,262,4130,11,262,4130,11,262,4130,11,262,4130,11,262,4130,11,262,4130,11,262,4130,11,262,4130,11,262,4130,11,262,4130,11,4130,11,4130]"
1666,"[198,1003,764,257,13,327,5964,198,1003,764,198,1003,764,198,12,423,34,262,13,34,13,198,12,423,34,262,13,34,13,198,12,423,13,34,198,12,423,13,34,198,12,423,13,34,198,12,423,13,34,198]"
3382,"[11,286,13,198,284,13,286,284,13,198,198,1659,13,198,198,1462,13,198,198,1659,13,198,198,1462,13,198,198,1659,13,198,198,1462,13,198,198,1659,13,198,198,1462,13,198,198,1659,13,198,198,1462,13,198]"
6595,"[198,447,250,314,257,198,392,198,447,251,198,198,1169,198,198,1169,198,1169,198,1169,198,198,1169,198,198,1169,198,1169,198,198,1169,198,1169,198,1169,198,198,1169,198,198,1169,198,198,1169,198,198,1169,198,1169,198]"
7988,"[11,26,198,220,220,220,770,220,4003,220,262,220,262,220,3611,220,220,220,5094,220,220,220,220,3232,220,220,220,220,287,220,262,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
1096,"[198,2,361,358,891,198,2,18224,198,2,361,4299,198,2,18224,770,13639,2393,318,7560,13,198,2,32088,198,2,32088,198,2,17256,198,2,17256,198,2,17256,198,2,17256,198,774,9124,891,198,2,361,358,891,198,2]"
5818,"[241,162,236,240,201,628,201,198,163,119,241,162,252,226,10310,118,27,32,201,198,164,106,122,163,121,106,165,120,241,162,236,240,163,119,241,162,252,226,171,120,231,3556,32,6927,32,201,198,164,106,122]"
5977,"[1378,2503,13,83,704,3079,10827,13,785,14,1169,12,6894,12,2545,12,198,4023,1378,6956,13,785,14,2545,62,6894,198,4023,1378,2503,13,6956,13,785,14,2545,62,6894,198,4023,1378,2503,13,19024,13,785,14,2545,62,6894]"
5746,"[286,262,198,198,447,250,564,246,447,246,564,250,564,246,564,250,564,251,564,246,447,251,564,247,564,247,447,251,564,246,447,251,564,247,447,251,564,247,447,251,564,247,447,247,447,247,447,247,447,247]"
12583,"[197,197,197,197,220,220,220,1391,201,900,42419,7390,7783,5882,26,198,197,197,197,197,197,197,220,220,220,1782,198,201,197,197,197,197,197,220,220,220,220,220,220,220,220,23884,198,198,11377,220,197,31092,1391,11377]"
5147,"[90,16,11,362,5512,17,11,18,11,19,8,198,198,2964,796,764,92,7203,1604,2964,1462,198,11,11,7,67,9403,7,11,83,198,197,2,31456,7293,85,220,220,220,4064,1600,198,2964,279,4064,28826,8,92,2,20786]"
5101,"[220,220,220,657,198,87,657,87,220,807,65,16,68,11,220,220,220,657,65,220,657,65,220,220,657,65,220,220,767,65,220,220,657,65,220,657,65,220,220,657,65,220,220,657,65,220,657,65,657,65]"
9276,"[13789,13,383,12429,262,263,3232,14,12892,22961,329,477,12429,262,263,3232,14,12892,22961,13,770,460,10442,198,262,13789,13,383,12429,262,263,3232,14,12892,22961,329,477,12429,262,263,3232,14,12892,22961,13,770,460,198,262,13789]"
3319,"[11,326,262,284,477,262,1635,198,262,1635,198,262,284,477,262,1635,198,262,1635,198,262,1635,198,262,1635,198,262,1635,198,262,1635,198,262,284,262,284,262,284,262,1635,198,262,284,262,198,284,262,198,284,262]"
11923,"[290,597,18215,37592,317,7473,412,16219,5357,201,198,439,201,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
13748,"[13,198,11,198,11,198,4625,220,1303,12,11971,2638,220,2672,4236,284,9723,3788,198,11,198,4625,220,1303,12,11971,2638,220,2672,4236,284,4174,13,198,11,198,14,198,11,198,11,198,11,198,14,198,11,198,11,198]"
3091,"[13,15,13,1003,3556,12626,29,1279,12626,1398,2625,1003,5320,5,2528,26,393,5,696,26,5,13655,26,198,27,12626,29,5,2528,26,3556,12626,29,1279,12626,29,5,13655,26,3556,12626,29,5,696,26,2528,26,5,696,26]"
6026,"[1391,198,23004,26245,357,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11,32048,8053,37725,11,26245,23004,11,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11,37725,11]"
13820,"[11,198,13,2389,198,1921,198,22163,444,14,3788,1635,34200,3017,1635,8904,287,4083,770,2236,13,4023,14,262,13,785,36592,3180,19024,47466,15069,13,198,11,198,13,2389,198,1921,198,15269,10673,1946,290,477,2489,10395,13,1439,2489]"
9137,"[635,423,257,1705,11,1705,326,389,262,775,423,13,198,198,1135,423,13,198,198,1135,423,13,198,198,1135,423,13,198,198,1135,423,13,198,198,1135,423,13,198,198,1135,423,13,198,198,1135,423,13,198,198,1135]"
12866,"[33076,29,0,27,0,4211,197,27,197,263,309,197,263,198,1,263,309,198,1,27,0,4211,197,27,0,4211,197,27,0,4211,197,27,0,4211,197,27,0,4211,197,27,0,4211,197,27,0,4211,197,27,0,4211]"
10139,"[198,2,3336,201,198,2,47466,290,201,198,2,49254,28536,11,201,198,2,326,345,11,201,198,2,1635,1635,1635,7473,201,198,2,1635,1635,1635,7013,11,201,198,2,1635,1635,1635,5357,201,198,2,1635,1635,1635,11096,201]"
5513,"[7,11,198,13,197,7,34621,13,6046,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,8,198,13,197,7,6046,197,34621,197,34621,197,34621,197,34621,197,34621,197]"
7554,"[4249,32740,597,198,198,32,198,198,16108,11,3457,13,1439,2489,10395,13,220,198,198,16108,11,3457,1539,1439,2489,10395,13,220,198,198,16108,11,3457,1539,1439,2489,10395,13,220,198,198,16108,11,3457,1539,1439,2489,10395,13,220]"
7423,"[13,198,198,12,743,423,407,307,262,319,198,43,198,198,12,460,307,262,319,198,43,198,198,12,460,307,262,319,198,43,198,198,12,460,307,262,319,198,43,198,198,12,460,307,262,319,198,43,198,198]"
11145,"[3620,46,198,62,198,56,198,33177,62,7836,657,9050,30158,198,198,12394,4694,4303,4503,50,2200,48,4303,49,4303,34,198,28,5432,2246,62,44,3620,46,198,62,198,56,198,33177,62,7836,657,9050,30158,198,198,12394,4694,4303]"
12104,"[66,29,198,220,220,220,220,220,220,220,220,220,220,220,366,198,198,4834,6975,341,20217,11487,352,198,220,220,220,220,220,220,220,220,220,220,220,7359,66,29,198,220,220,220,220,220,220,220,7359,11487,22330,198]"
3182,"[564,250,564,251,447,251,447,251,447,251,290,447,251,11,447,250,447,251,290,447,251,11,447,250,447,251,290,447,250,447,251,13,262,447,250,447,251,447,251,447,251,447,251,447,251,447,251,447,251,447]"
8745,"[27,4528,14,198,64,29,14259,13291,198,3556,29,13,27891,40720,27,4528,14,366,198,27,64,29,85,35790,3556,64,29,198,3556,5320,13,27891,40720,27,4528,14,366,198,27,64,29,198,27,198,27,198,27,4528,198,64]"
11620,"[198,7,198,198,8,198,198,1169,8240,1453,286,262,198,198,7,198,198,8,198,198,7,198,198,8,198,198,7,198,198,8,198,198,7,198,198,8,198,198,1169,2489,290,198,198,7,198,198,8,198,198,7]"
1874,"[220,290,1630,198,13,326,198,357,72,329,1176,262,290,1630,220,393,220,290,198,13,326,198,357,72,220,329,1176,262,290,1630,220,393,220,290,198,13,326,198,357,72,220,1630,220,393,220,290,220,290,220,290]"
3912,"[1003,220,220,220,220,329,11,262,4007,326,11,287,262,201,198,1003,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,3788,326,11,262,201,198,1003,220,220,220,220,220,220,220,220,220]"
9409,"[198,11,345,815,11,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,357,11,198,11,307,198,11,307,3910,326,11,198,220,220,220,220,220,220]"
